goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,successfulDribblesPercentage,tackles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team,player id,team id,Year
1,0,0,11,57.89,1,50.0,4,66.67,4,0,82.46,12,57.14,187,3,2,3,3,0,0,0,5,1,0,0,0,0,12,0,47,2,2,13.33,3,60.0,3,0,1,0,2,1,0,50.0,0,1,,0,0,0,Samuel Grandsir,AS Monaco,839112,1653,18/19
1,0,0,19,52.78,7,53.85,5,62.5,8,0,72.73,26,53.06,245,6,6,4,5,0,0,0,3,0,0,0,0,0,18,1,56,2,0,0.0,4,66.67,3,0,4,0,3,1,1,33.33,0,1,,0,0,0,Martin Terrier,Olympique Lyonnais,846445,1649,19/20
1,0,0,1,10.0,3,37.5,1,100.0,0,0,62.5,4,22.22,85,0,4,6,4,0,0,0,1,1,0,0,0,0,8,0,15,2,0,0.0,1,100.0,0,1,0,2,10,5,2,10.0,0,3,,0,0,0,Michy Batshuayi,Chelsea,147745,38,19/20
1,0,0,12,70.59,1,100.0,3,60.0,1,0,90.24,13,72.22,186,8,0,0,4,0,0,0,4,0,0,0,0,0,17,0,74,0,0,0.0,0,0.0,1,0,3,0,3,2,0,33.33,0,0,,0,0,0,Yevhen Konoplyanka,Shakhtar Donetsk,41309,3313,19/20
1,0,0,37,44.05,26,49.06,15,50.0,6,1,60.84,63,45.99,464,17,14,21,6,0,0,0,11,0,0,0,0,0,25,0,87,5,0,0.0,6,66.67,1,0,1,1,4,3,1,25.0,0,2,,0,0,0,Bruno Petković,GNK Dinamo Zagreb,309306,2032,19/20
1,0,0,13,32.5,7,35.0,5,71.43,3,0,75.94,20,33.33,458,5,12,9,6,0,0,0,6,2,0,0,0,0,35,0,101,6,4,40.0,2,40.0,2,2,4,1,11,3,1,9.09,0,2,,0,0,0,Kevin Volland,Bayer 04 Leverkusen,117373,2681,19/20
1,1,0,13,72.22,5,22.73,4,80.0,1,0,84.21,18,45.0,186,8,2,2,5,0,0,0,10,0,0,0,0,0,13,0,48,3,0,0.0,1,100.0,0,5,0,0,6,1,3,16.67,0,0,,0,0,0,Richmond Boakye,FK Crvena zvezda,112016,5149,19/20
1,1,0,16,41.03,4,25.0,6,54.55,4,0,84.95,20,36.36,414,6,5,11,7,0,0,0,3,0,0,0,0,0,32,0,79,4,0,0.0,0,0.0,4,1,5,1,12,3,4,8.33,1,7,,0,0,0,Hirving Lozano,Napoli,385320,2714,19/20
1,0,0,13,46.43,2,50.0,6,75.0,1,1,77.38,15,46.88,263,6,3,9,6,0,0,0,1,0,0,0,0,0,20,1,65,3,5,41.67,0,0.0,0,2,2,1,5,3,0,20.0,1,0,,0,0,0,Federico Bernardeschi,Juventus,294597,2687,19/20
1,2,0,11,61.11,5,62.5,5,83.33,3,1,67.88,16,61.54,390,6,3,0,5,0,0,0,4,1,0,0,0,0,26,2,93,6,5,31.25,12,40.0,4,7,3,0,5,1,0,20.0,0,1,,0,0,0,Antonio Candreva,Inter,27982,2697,19/20
1,1,0,3,20.0,3,33.33,1,33.33,2,1,71.58,6,25.0,356,0,4,4,5,0,0,0,2,0,0,0,0,0,33,3,68,6,1,100.0,2,100.0,3,0,2,1,8,4,1,12.5,1,5,,0,0,0,Paco Alcácer,Borussia Dortmund,96366,2673,18/19
1,0,0,3,50.0,0,0.0,1,50.0,1,0,92.0,3,37.5,85,1,0,1,1,0,0,0,0,1,0,0,0,0,13,0,23,1,0,0.0,0,0.0,0,0,1,0,4,2,1,25.0,0,1,,0,0,0,Carles Pérez,Barcelona,794950,2817,19/20
1,1,0,1,25.0,2,18.18,0,0.0,0,0,61.76,3,20.0,155,1,2,1,3,0,0,0,6,0,0,0,0,0,3,0,21,0,0,0.0,0,0.0,0,5,0,0,8,3,0,12.5,0,0,0.48,0,0,0,Rafa Mir,Sevilla,825754,2833,22/23
1,0,0,14,38.89,1,20.0,8,61.54,2,2,81.52,15,36.59,305,4,3,10,9,0,0,0,3,1,0,0,0,0,26,2,75,5,0,0.0,1,50.0,0,1,4,2,5,3,1,20.0,0,3,0.66,0,0,0,Joaquín Correa,Inter,249929,2697,22/23
1,0,0,4,44.44,2,28.57,2,100.0,1,0,75.0,6,37.5,107,1,0,5,5,0,0,0,4,0,0,0,0,0,6,0,12,0,0,0.0,2,66.67,0,0,0,0,4,2,1,25.0,1,2,1.44,0,0,0,Moise Kean,Juventus,835601,2687,22/23
1,0,0,9,39.13,6,66.67,1,33.33,4,0,61.76,15,46.88,244,4,8,3,6,0,0,0,4,2,0,0,0,0,7,1,21,4,0,0.0,0,0.0,4,3,2,2,10,3,3,10.0,0,0,1.74,0,0,0,Giorgos Giakoumakis,Celtic,277365,2352,22/23
1,0,0,5,23.81,3,25.0,0,0.0,1,1,73.56,8,24.24,413,4,4,8,5,0,0,0,10,0,0,0,0,0,18,1,64,1,1,50.0,2,33.33,0,4,2,3,15,8,1,6.67,0,4,2.64,0,0,0,Dušan Vlahović,Juventus,832208,2687,22/23
1,1,0,1,33.33,0,0.0,1,100.0,0,0,50.0,1,20.0,37,0,2,0,3,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0.0,0,0.0,0,0,1,1,2,2,0,50.0,0,0,,0,0,0,Ahmed Hassan,Olympiacos FC,1143587,3245,20/21
1,0,0,14,41.18,0,0.0,7,53.85,4,0,82.48,14,40.0,301,3,5,8,6,0,0,0,7,1,0,0,0,0,58,1,113,4,1,25.0,3,42.86,1,2,1,1,6,3,3,16.67,0,1,,0,0,0,Noa Lang,Club Brugge KV,875136,2888,20/21
1,0,0,4,30.77,8,57.14,2,40.0,0,0,62.86,12,44.44,207,2,3,2,4,0,0,0,5,1,0,0,0,0,8,0,22,0,0,0.0,0,0.0,0,2,1,1,9,3,3,11.11,0,2,,0,0,0,Loïc Rémy,Lille,16674,1643,19/20
1,1,0,11,40.74,15,62.5,0,0.0,3,1,64.71,26,50.98,512,10,6,6,6,0,0,0,7,1,0,0,0,0,11,1,66,3,0,0.0,0,0.0,0,10,7,4,13,7,1,7.69,0,3,2.58,0,1,0,Olivier Giroud,Milan,39070,2692,23/24
1,1,0,22,40.0,6,54.55,7,36.84,7,0,70.8,28,42.42,484,8,9,12,10,0,0,0,8,0,0,0,0,0,35,3,80,8,0,0.0,0,0.0,1,4,1,2,8,2,3,12.5,0,2,1.9,0,0,0,Randal Kolo Muani,Paris Saint-Germain,871706,1644,23/24
1,0,0,4,40.0,1,9.09,1,33.33,1,0,75.0,5,23.81,161,2,0,4,6,0,0,0,3,1,0,0,0,0,6,1,12,3,0,0.0,0,0.0,0,1,0,0,2,1,0,50.0,0,0,0.78,0,0,0,George Ilenikhena,Royal Antwerp FC,1462434,2889,23/24
1,0,0,2,50.0,0,0.0,0,0.0,1,0,33.33,2,40.0,33,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,3,0,0,2,1,1,50.0,0,0,0.37,0,0,0,Marc Guiu,Barcelona,1414933,2817,23/24
1,0,0,26,52.0,13,52.0,12,54.55,4,0,72.45,39,52.0,457,12,6,9,8,0,0,0,2,0,0,0,0,0,24,1,71,9,0,0.0,0,0.0,1,3,0,2,9,2,4,11.11,0,1,1.48,0,0,0,Marcus Thuram,Inter,791702,2697,23/24
1,0,0,7,53.85,6,40.0,1,50.0,0,0,64.0,13,46.43,92,6,2,2,2,0,0,0,1,1,0,0,0,0,5,0,16,0,0,0.0,0,0.0,0,1,2,1,3,1,0,33.33,0,0,,0,0,0,Adem Büyük,Galatasaray,60250,3061,19/20
1,0,0,21,46.67,6,60.0,7,63.64,3,0,79.76,27,49.09,300,11,8,7,7,0,0,0,7,1,0,0,0,0,16,0,67,3,0,0.0,1,33.33,2,0,5,2,8,3,1,12.5,1,3,,0,0,0,Breel Embolo,Borussia M'gladbach,352296,2527,20/21
1,0,0,19,41.3,4,50.0,5,41.67,5,1,78.15,23,42.59,462,9,6,12,6,0,0,0,19,2,0,0,0,0,29,1,93,7,4,28.57,2,33.33,2,5,3,1,10,3,2,10.0,0,1,0.43,0,0,0,Adam Vlkanova,Viktoria Plzeň,338909,4502,22/23
1,0,0,11,61.11,3,33.33,7,77.78,3,0,56.82,14,51.85,237,1,2,3,6,0,0,0,5,1,0,0,0,0,6,0,25,1,0,0.0,2,50.0,0,0,1,2,10,1,7,10.0,0,1,1.93,0,0,0,Dean David,Maccabi Haifa,305964,5197,22/23
1,0,0,14,60.87,33,63.46,0,0.0,8,0,63.36,47,62.67,579,7,7,0,8,0,0,0,4,1,0,0,0,0,28,0,83,5,0,0.0,0,0.0,4,7,2,2,8,3,0,12.5,0,3,,0,0,1,Mario Mandžukić,Juventus,18886,2687,18/19
1,0,0,9,42.86,7,50.0,2,50.0,5,1,77.17,16,45.71,348,2,3,6,5,0,0,0,10,0,0,0,0,0,31,2,71,7,0,0.0,0,0.0,1,1,1,2,9,5,0,11.11,0,9,,0,0,0,Ishak Belfodil,TSG Hoffenheim,586596,2569,18/19
1,1,0,6,60.0,0,0.0,4,80.0,0,1,77.78,6,42.86,163,2,1,2,7,0,0,0,3,1,0,0,0,0,16,2,35,4,0,0.0,1,33.33,1,0,0,2,9,3,2,11.11,0,1,,0,0,0,Daniel Sturridge,Liverpool,20963,44,18/19
1,1,0,4,18.18,15,48.39,2,100.0,0,0,58.25,19,35.85,426,3,11,7,6,0,0,0,6,1,0,0,0,0,25,1,60,6,1,33.33,2,40.0,1,3,1,1,14,6,2,7.14,2,2,,0,0,0,Haris Seferović,Benfica,50899,3006,18/19
1,0,0,11,52.38,19,52.78,1,50.0,3,0,68.83,30,52.63,247,7,8,1,3,0,0,0,7,0,0,0,0,0,16,0,53,2,0,0.0,0,0.0,1,2,2,1,5,2,2,20.0,0,2,,0,0,0,Tomáš Chorý,Viktoria Plzeň,188307,4502,18/19
1,0,0,2,50.0,0,0.0,2,100.0,0,0,73.33,2,40.0,29,0,1,0,3,0,0,0,1,0,0,0,0,0,5,0,11,0,0,0.0,1,50.0,2,1,1,0,1,1,0,100.0,0,0,,0,0,0,Aleksei Miranchuk,Atalanta,324353,2686,20/21
1,0,0,7,43.75,0,0.0,2,100.0,1,0,89.19,7,30.43,173,4,3,5,4,0,0,0,1,1,0,0,0,0,3,1,33,1,0,0.0,2,100.0,2,1,1,0,1,1,0,100.0,0,0,,0,0,0,Dentinho,Shakhtar Donetsk,108482,3313,20/21
1,0,0,22,52.38,1,10.0,8,53.33,7,1,83.72,23,44.23,329,7,3,6,11,0,0,0,6,1,0,0,0,0,42,1,108,3,2,14.29,1,33.33,2,2,5,0,5,2,1,20.0,0,1,,0,0,0,Rodrygo,Real Madrid,910536,2829,20/21
1,1,0,3,75.0,3,37.5,1,100.0,0,0,83.67,6,50.0,135,2,1,0,5,0,0,0,2,0,0,0,0,0,15,0,41,2,0,0.0,0,0.0,0,0,0,0,4,1,0,25.0,0,0,,0,0,0,Felipe Caicedo,Lazio,18841,2699,20/21
1,0,0,7,41.18,13,54.17,1,100.0,0,0,68.97,20,48.78,249,6,3,8,3,0,0,0,5,2,0,0,0,0,18,0,40,2,0,0.0,0,0.0,0,0,1,0,2,1,1,50.0,0,4,,0,0,0,Éder,Lokomotiv Moscow,43739,2320,20/21
1,0,0,3,42.86,5,45.45,0,0.0,1,0,88.89,8,44.44,111,2,2,1,4,0,0,0,6,2,0,0,0,0,6,0,24,1,1,50.0,1,100.0,0,0,0,1,4,1,1,25.0,2,2,,0,0,0,Alexander Sørloth,RB Leipzig,309078,36360,20/21
1,0,0,8,34.78,0,0.0,2,33.33,1,0,86.99,8,33.33,219,5,2,2,5,0,0,0,3,1,0,0,0,0,34,0,107,3,1,50.0,5,62.5,1,1,8,1,8,4,4,12.5,0,3,,0,0,0,Paulo Dybala,Juventus,256219,2687,20/21
1,0,0,12,41.38,2,28.57,6,60.0,1,0,75.2,14,38.89,495,5,4,3,6,0,0,0,10,3,0,0,0,0,44,0,94,4,5,26.32,10,58.82,4,1,7,3,13,6,2,7.69,0,1,,0,0,0,Anders Dreyer,FC Midtjylland,809280,1289,20/21
1,2,0,11,23.91,3,18.75,5,29.41,3,1,73.83,14,22.58,345,3,11,10,4,0,0,0,4,1,0,0,0,0,43,2,79,3,1,14.29,2,100.0,1,0,2,0,5,3,1,20.0,0,4,,0,0,0,Emmanuel Dennis,Club Brugge KV,844424,2888,20/21
1,0,0,1,20.0,1,100.0,0,0.0,0,0,57.14,2,33.33,50,1,2,1,3,0,0,0,2,0,0,0,0,0,4,0,4,0,0,0.0,0,0.0,0,0,0,0,2,1,0,50.0,0,1,,0,0,0,Karim Adeyemi,Red Bull Salzburg,940054,2046,20/21
1,0,0,17,41.46,2,50.0,6,85.71,6,0,82.19,19,42.22,432,5,3,5,5,0,0,0,7,1,0,0,0,0,33,0,120,5,5,27.78,5,55.56,2,2,16,0,3,2,1,33.33,0,4,,0,0,0,Jonas Hofmann,Borussia M'gladbach,142390,2527,20/21
1,0,0,12,48.0,11,50.0,1,33.33,1,1,75.56,23,48.94,327,11,3,6,6,0,0,0,8,2,0,0,0,0,18,0,68,1,0,0.0,2,50.0,2,2,4,2,9,3,1,11.11,0,1,,0,0,0,Demba Ba,Başakşehir FK,28253,3086,20/21
1,0,0,8,50.0,0,0.0,8,88.89,0,0,52.94,8,47.06,67,0,2,5,3,0,0,0,2,0,0,0,0,0,2,0,9,0,1,20.0,0,0.0,0,1,0,0,1,1,0,100.0,0,0,,0,0,0,Vitaliy Lisakovich,Lokomotiv Moscow,839301,2320,20/21
1,0,0,34,58.62,26,57.78,10,83.33,5,1,66.87,60,58.25,506,19,7,7,8,0,0,0,8,3,0,0,0,0,34,1,109,4,0,0.0,0,0.0,3,7,9,1,6,2,0,16.67,1,1,,0,0,0,Yussuf Poulsen,RB Leipzig,135264,36360,20/21
1,0,0,8,53.33,2,50.0,3,50.0,0,0,85.71,10,52.63,102,5,1,2,3,0,0,0,1,0,0,0,0,0,14,0,42,2,0,0.0,3,100.0,1,0,1,2,7,3,2,14.29,1,1,1.02,0,0,0,Memphis Depay,Atlético Madrid,138833,2836,23/24
1,0,0,7,36.84,5,62.5,1,33.33,5,0,60.0,12,44.44,233,1,2,4,5,0,0,0,4,1,0,0,0,0,11,1,27,3,1,33.33,1,25.0,0,0,4,1,2,2,0,50.0,0,2,0.68,0,1,0,Kevin Volland,1. FC Union Berlin,117373,2547,23/24
1,0,0,5,45.45,2,25.0,0,0.0,2,0,86.96,7,36.84,130,3,3,1,3,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0.0,1,100.0,0,0,2,1,3,2,1,33.33,0,2,,0,0,0,Edinson Cavani,Paris Saint-Germain,21521,1644,19/20
1,1,0,9,25.0,7,41.18,3,37.5,0,1,70.11,16,30.19,322,6,11,10,5,0,0,0,6,2,0,0,0,0,37,0,61,7,1,25.0,2,66.67,0,4,2,3,9,4,2,11.11,0,4,,0,0,0,Duván Zapata,Atalanta,38162,2686,19/20
1,0,0,5,33.33,2,100.0,1,50.0,1,0,76.74,7,41.18,322,3,1,7,5,0,0,0,6,0,0,0,0,0,14,0,33,3,1,33.33,0,0.0,0,1,2,1,5,2,1,20.0,0,3,,0,0,1,Carlos Vinícius,Benfica,891920,3006,19/20
1,0,0,1,25.0,4,66.67,0,0.0,0,0,70.59,5,50.0,60,2,2,0,4,0,0,0,1,0,0,0,0,0,6,0,12,0,0,0.0,0,0.0,1,1,0,0,1,1,0,100.0,0,1,0.31,0,0,0,Sébastien Haller,Borussia Dortmund,149731,2673,23/24
1,0,0,8,30.77,3,33.33,2,22.22,1,0,79.1,11,31.43,312,5,3,8,5,0,0,0,3,0,0,0,0,0,18,1,53,3,0,0.0,2,50.0,0,2,0,1,6,3,1,16.67,0,1,1.42,0,0,0,Alexander Isak,Newcastle United,823941,39,23/24
1,2,0,2,16.67,13,72.22,0,0.0,1,0,70.0,15,50.0,90,1,5,3,6,0,0,0,0,0,0,0,0,0,4,0,28,2,0,0.0,2,100.0,1,6,2,1,3,1,0,33.33,0,1,,0,0,0,Fernando Llorente,Napoli,11692,2714,19/20
1,0,0,7,36.84,0,0.0,1,25.0,2,0,80.77,7,33.33,123,4,2,3,5,0,0,0,3,0,0,0,0,0,27,1,42,2,0,0.0,0,0.0,1,0,4,0,2,1,1,50.0,0,1,,0,0,0,Ansu Fati,Barcelona,962883,2817,19/20
1,0,0,9,40.91,4,20.0,3,50.0,4,0,70.18,13,30.95,241,2,8,2,6,0,0,0,5,0,0,0,0,0,24,0,40,5,0,0.0,1,50.0,1,1,2,2,11,4,2,9.09,0,4,,0,0,0,Patson Daka,Red Bull Salzburg,865057,2046,19/20
1,2,0,23,44.23,6,35.29,7,46.67,8,1,76.17,29,42.03,550,8,9,4,8,0,0,0,7,2,0,0,0,0,52,0,147,4,4,18.18,4,16.67,8,7,8,1,6,1,3,16.67,1,2,,0,0,0,Maxwel Cornet,Olympique Lyonnais,280439,1649,19/20
1,0,0,13,65.0,4,26.67,6,75.0,1,0,82.09,17,48.57,244,7,1,2,4,0,0,0,6,1,0,0,0,0,21,0,55,2,0,0.0,5,83.33,2,1,3,0,2,2,0,50.0,0,1,,0,0,0,Myrto Uzuni,Ferencváros TC,895533,1925,20/21
1,1,0,14,53.85,2,25.0,5,62.5,1,1,63.38,16,47.06,408,8,3,3,6,0,0,0,7,0,0,0,0,0,24,0,45,5,0,0.0,2,66.67,5,1,3,3,19,5,3,5.26,4,0,,0,0,0,Lautaro Martínez,Inter,823984,2697,20/21
1,0,0,21,65.63,0,0.0,12,75.0,0,0,87.26,21,58.33,275,9,1,6,5,0,0,0,3,0,0,0,0,0,58,0,137,2,0,0.0,3,100.0,2,0,0,1,5,3,0,20.0,0,0,,0,0,0,Eden Hazard,Real Madrid,27583,2829,20/21
1,0,0,2,7.41,38,76.0,1,25.0,0,1,59.86,40,51.95,345,1,8,11,5,0,0,0,5,3,0,0,0,0,44,1,85,6,0,0.0,2,66.67,0,2,3,1,5,2,0,20.0,0,2,,0,0,0,Artem Dzyuba,Zenit St. Petersburg,19367,2321,20/21
1,0,0,6,42.86,6,46.15,2,50.0,0,1,79.17,12,44.44,233,4,4,3,5,0,0,0,1,0,0,0,0,0,19,0,38,1,0,0.0,0,0.0,1,2,0,2,7,2,1,14.29,0,2,,0,0,0,Tammy Abraham,Chelsea,610766,38,20/21
1,1,0,6,27.27,15,50.0,1,50.0,0,1,63.24,21,40.38,202,5,12,3,5,0,0,0,3,0,0,0,0,0,21,0,43,2,0,0.0,0,0.0,1,5,0,2,6,2,1,16.67,1,2,,0,0,0,Lassina Traoré,Ajax,911719,2953,20/21
1,0,0,3,100.0,0,0.0,1,100.0,2,0,100.0,3,75.0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,6,1,0,0.0,0,0.0,0,0,0,2,4,2,0,25.0,0,0,,0,0,0,Georginio Rutter,Stade Rennais,946695,1658,20/21
1,1,0,9,37.5,6,22.22,3,60.0,3,1,73.77,15,29.41,275,3,5,6,4,0,0,0,8,0,0,0,0,0,11,1,45,3,0,0.0,1,50.0,1,1,2,1,11,2,3,9.09,0,1,,0,0,0,Tiquinho Soares,FC Porto,789100,3002,18/19
1,3,0,6,31.58,10,43.48,0,0.0,0,1,77.45,16,38.1,307,8,7,6,4,0,0,0,4,2,0,0,0,0,45,1,79,4,0,0.0,3,50.0,1,1,1,2,5,1,1,20.0,0,7,,0,0,0,Diego Costa,Atlético Madrid,21212,2836,18/19
1,0,0,3,23.08,4,66.67,1,20.0,1,0,86.67,7,36.84,119,1,1,2,4,0,0,0,5,0,0,0,0,0,17,0,39,4,0,0.0,1,100.0,1,0,3,0,1,1,0,100.0,0,0,,0,0,0,Adrián López,FC Porto,18984,3002,18/19
1,1,0,16,42.11,4,57.14,7,53.85,3,0,77.45,20,44.44,346,6,11,6,5,0,0,0,4,0,0,0,0,0,23,0,79,2,0,0.0,6,75.0,1,1,1,1,13,3,3,7.69,0,9,,0,0,0,Michy Batshuayi,Valencia,147745,2828,18/19
1,1,0,9,40.91,7,77.78,6,60.0,2,0,74.14,16,51.61,296,1,4,5,6,0,0,0,9,0,0,0,0,0,16,0,43,5,0,0.0,1,50.0,1,3,0,2,12,5,4,8.33,0,2,,0,0,0,Moussa Dembélé,Olympique Lyonnais,318653,1649,18/19
1,1,0,26,41.27,2,22.22,12,52.17,4,0,83.94,28,38.89,506,10,7,22,8,0,0,0,2,3,0,0,0,0,78,1,183,9,1,9.09,2,100.0,1,2,0,0,12,2,7,8.33,0,3,,0,0,0,Anthony Martial,Manchester United,191176,35,18/19
1,2,0,25,52.08,8,32.0,5,55.56,4,0,67.27,33,45.21,385,16,10,9,5,0,0,0,4,0,0,0,0,0,11,0,37,4,1,33.33,1,100.0,1,0,4,4,9,5,0,11.11,0,6,,0,0,0,Breel Embolo,FC Schalke 04,352296,2530,18/19
1,1,0,21,46.67,1,20.0,5,50.0,2,0,83.51,22,44.0,379,14,9,8,5,0,0,0,8,0,0,0,0,0,35,1,81,5,1,10.0,3,50.0,2,0,3,2,9,1,2,11.11,0,5,,0,1,0,Roger Assalé,Young Boys,786305,2445,18/19
1,1,0,3,16.67,5,50.0,1,20.0,0,1,62.07,8,28.57,231,2,4,5,6,0,0,0,8,1,0,0,0,0,12,0,36,1,0,0.0,0,0.0,0,0,2,0,2,2,0,50.0,0,6,,0,0,0,Guido Burgstaller,FC Schalke 04,23486,2530,18/19
1,0,0,6,33.33,4,16.67,1,33.33,1,0,81.4,10,23.81,344,4,2,9,6,0,0,0,7,2,0,0,0,0,27,0,70,4,0,0.0,1,50.0,2,2,0,2,6,3,1,16.67,0,1,,0,0,0,Moussa Sylla,AS Monaco,861980,1653,18/19
1,0,0,19,45.24,0,0.0,7,58.33,4,0,79.49,19,39.58,514,8,7,11,6,0,0,0,15,1,0,0,0,0,27,0,93,3,0,0.0,3,37.5,8,14,4,1,6,3,0,16.67,0,4,,0,0,0,El Fardou Ben,FK Crvena zvezda,39024,5149,18/19
1,0,0,2,40.0,0,0.0,0,0.0,2,0,54.55,2,40.0,140,0,0,0,2,0,0,0,5,1,0,0,0,0,1,0,6,0,0,0.0,0,0.0,1,2,1,2,4,3,0,25.0,0,0,1.59,0,0,0,Kyogo Furuhashi,Celtic,877766,2352,24/25
1,0,0,8,40.0,15,60.0,1,25.0,3,0,82.4,23,51.11,221,4,5,2,3,0,0,0,1,0,0,0,0,0,19,0,103,1,0,0.0,4,66.67,2,6,3,0,7,3,1,14.29,0,0,,0,0,0,Marouane Fellaini,Manchester United,21764,35,17/18
1,1,0,3,33.33,1,16.67,1,50.0,0,1,64.71,4,26.67,119,2,3,2,4,0,0,0,0,0,0,0,0,0,5,2,11,3,0,0.0,0,0.0,0,0,1,2,2,2,0,50.0,0,1,,0,0,0,Seydou Doumbia,Sporting,24199,3001,17/18
1,0,1,42,60.0,1,20.0,10,71.43,4,0,87.66,43,57.33,661,28,6,12,8,0,0,0,8,0,0,0,0,0,95,4,270,21,10,38.46,23,74.19,0,1,8,2,33,11,14,3.03,0,2,,0,0,0,Paulo Dybala,Juventus,256219,2687,17/18
1,1,0,2,33.33,4,40.0,0,0.0,1,1,81.08,6,37.5,132,1,2,2,8,0,0,0,3,0,0,0,0,0,13,0,30,2,0,0.0,2,66.67,0,0,0,1,5,2,1,20.0,0,0,0.79,0,0,0,Ricardo Pepi,PSV Eindhoven,986395,2952,23/24
1,1,0,13,41.94,2,28.57,9,47.37,1,0,84.21,15,39.47,322,3,5,4,10,0,0,0,5,0,0,0,0,0,54,1,96,8,1,16.67,2,33.33,0,1,1,4,16,8,3,6.25,1,2,2.07,0,0,0,Ángel Correa,Atlético Madrid,316152,2836,23/24
1,1,0,7,46.67,2,40.0,1,25.0,3,0,65.38,9,45.0,93,3,4,1,6,0,0,0,2,0,0,0,0,0,5,0,17,0,0,0.0,1,100.0,1,1,0,0,7,2,3,14.29,0,0,1.37,0,0,0,Giovanni Simeone,Napoli,341143,2714,23/24
1,0,0,6,50.0,0,0.0,6,75.0,0,0,90.0,6,50.0,144,0,0,1,4,0,0,0,3,0,0,0,0,0,17,1,45,3,0,0.0,2,100.0,1,1,3,1,4,1,1,25.0,0,0,0.45,0,0,0,Roony Bardghji,FC København,1162107,1284,23/24
1,1,0,18,48.65,11,39.29,5,38.46,4,0,75.0,29,44.62,360,9,6,4,6,0,0,0,8,2,0,0,0,0,22,0,57,6,0,0.0,0,0.0,1,6,1,2,9,6,2,11.11,0,5,2.85,0,0,0,Cherif Ndiaye,FK Crvena zvezda,868268,5149,23/24
1,1,0,10,31.25,3,18.75,2,50.0,4,0,88.24,13,27.08,411,4,5,10,6,0,0,0,12,1,0,0,0,0,19,1,90,3,2,100.0,6,75.0,0,5,5,0,12,4,4,8.33,1,7,0.96,0,0,0,Vincent Janssen,Royal Antwerp FC,339901,2889,23/24
1,0,0,35,40.7,3,42.86,19,43.18,12,1,81.87,38,40.86,484,4,6,8,10,0,0,0,5,1,0,0,0,0,87,1,140,11,3,27.27,0,0.0,3,2,13,4,16,6,4,6.25,2,4,2.41,0,0,0,Bradley Barcola,Paris Saint-Germain,996952,1644,23/24
1,1,0,8,44.44,1,33.33,2,66.67,3,0,80.0,9,42.86,256,3,6,2,8,0,0,0,5,0,0,0,0,0,38,1,68,6,2,18.18,3,50.0,1,1,2,0,9,1,6,11.11,0,1,0.34,0,0,0,Giacomo Raspadori,Napoli,865651,2714,23/24
1,1,0,4,44.44,0,0.0,1,100.0,2,0,92.31,4,44.44,67,1,2,3,2,0,0,0,1,0,0,0,0,0,4,1,12,1,0,0.0,1,100.0,1,0,0,1,3,2,0,33.33,0,0,0.64,0,0,0,Endrick,Real Madrid,1174937,2829,24/25
1,0,0,7,41.18,0,0.0,2,33.33,4,1,84.0,7,36.84,149,1,1,4,2,0,0,0,0,0,0,0,0,0,21,1,42,4,4,80.0,0,0.0,0,0,1,1,5,1,0,20.0,1,0,0.4,0,0,0,Ademola Lookman,Atalanta,824200,2686,24/25
1,1,0,34,51.52,0,0.0,10,50.0,9,1,77.17,34,45.33,402,15,8,14,6,0,0,0,7,1,0,0,0,0,29,0,71,5,2,40.0,2,28.57,1,0,1,0,9,2,5,11.11,0,0,0.78,0,0,0,Wilfried Zaha,Galatasaray,111850,3061,23/24
1,2,1,51,52.04,9,75.0,21,60.0,13,3,82.8,60,54.55,625,17,8,16,8,0,0,0,5,1,0,0,0,0,115,2,231,11,1,33.33,3,60.0,7,1,11,0,17,6,5,5.88,1,2,,0,0,0,Joaquín Correa,Sevilla,249929,2833,17/18
1,0,0,9,60.0,5,62.5,4,80.0,1,0,67.57,14,60.87,132,4,1,4,2,0,0,0,4,0,0,0,0,0,8,0,25,1,0,0.0,2,100.0,0,2,0,0,3,1,0,33.33,0,0,,0,0,0,Vágner Love,Beşiktaş,13313,3050,17/18
1,0,0,25,53.19,4,44.44,20,64.52,1,2,79.31,29,51.79,343,5,3,8,8,0,0,0,1,0,0,0,0,0,46,4,115,9,6,50.0,3,75.0,1,0,1,4,11,6,1,9.09,1,1,,0,0,0,Anthony Martial,Manchester United,191176,35,17/18
